════════════════════════════════════════════════════════════════
  DSL-driven training loop
  arch=rcc_bowtie (folder: architectures/rcc_bowtie)
  steps=10000 batch=16 seq_len=2048 d_sem=384
  ckpt_dir=/workspace/brian/lfs_checkpoints
════════════════════════════════════════════════════════════════

▶ launch attempt 1 @ 16:11:53Z
[train_dsl] preset rcc_bowtie_30m_p4: d_model=384 depth=4 heads=6 vocab=50257 lr=0.0003 warmup=300 min_ratio=0.1 wd=0.05
[train_dsl] DSL-LM (full N8 cortex): vocab=50257 d_model=384 depth=4 heads=6 ctx=2048
[train_dsl] training config: loss_clip=True(f=3.0), opt=adamw, lr=0.0003, grad_accum=1, label_smooth=0.05, wd=0.1, dropout=0.1, pct_strength=0.3
[train_dsl] PCT trunk-strength boost: pred_coding weight 0.1 -> 0.13
[train_dsl] DSL-LM parameters: 51.2M
[train_dsl] mixed precision: bf16
BRIANHarness:
  vocab_size = 50257
  d_sem      = 384
  parameters = 51,231,885
  circuit populations = 0
  sink population = 
  loss clipping = True (factor=3.0)
  optimizer = adamw (lr=0.0003)
[train_dsl] device=cuda, warmup=300/10000
[train_dsl] skipping 10 LFS pointer file(s) in /workspace/brian/lfs_checkpoints
[data:text] using FineWeb-Edu-10BT (HuggingFaceFW/fineweb-edu:sample-10BT)
[data:chat] using OpenHermes-2.5 (teknium/OpenHermes-2.5)
step   260 | loss 7.2437 | lm 7.2437 | ppl 1399.2 | gnorm 1.310 | lr 2.60e-04 | 93063 tok/s | Φ 0.040 | λ₁ 0.352 | ign 0.88 | mesoLG 0.51 | troph 4/4 μ5.52 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.676 θ=0.188 γ=0.136]
step   280 | loss 7.1501 | lm 7.1501 | ppl 1274.2 | gnorm 4.675 | lr 2.80e-04 | 93503 tok/s | Φ 0.044 | λ₁ 0.352 | ign 0.88 | mesoLG 0.52 | troph 4/4 μ5.07 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.602 θ=0.242 γ=0.156]
step   300 | loss 7.2028 | lm 7.2028 | ppl 1343.2 | gnorm 0.765 | lr 3.00e-04 | 94133 tok/s | Φ 0.049 | λ₁ 0.352 | ign 0.88 | mesoLG 0.50 | troph 4/4 μ4.77 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.630 θ=0.236 γ=0.134]
step   320 | loss 7.2128 | lm 7.2128 | ppl 1356.7 | gnorm 0.517 | lr 3.00e-04 | 94066 tok/s | Φ 0.053 | λ₁ 0.352 | ign 0.88 | mesoLG 0.50 | troph 4/4 μ4.58 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.544 θ=0.273 γ=0.182]
step   340 | loss 7.0324 | lm 7.0324 | ppl 1132.7 | gnorm 1.132 | lr 3.00e-04 | 93772 tok/s | Φ 0.058 | λ₁ 0.352 | ign 0.86 | mesoLG 0.51 | troph 4/4 μ4.37 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.696 θ=0.189 γ=0.115]
step   360 | loss 7.0698 | lm 7.0698 | ppl 1175.9 | gnorm 1.970 | lr 3.00e-04 | 93296 tok/s | Φ 0.062 | λ₁ 0.352 | ign 0.85 | mesoLG 0.51 | troph 4/4 μ4.23 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.535 θ=0.272 γ=0.193]
step   380 | loss 6.8625 | lm 6.8625 | ppl 955.7 | gnorm 1.138 | lr 3.00e-04 | 93227 tok/s | Φ 0.066 | λ₁ 0.352 | ign 0.87 | mesoLG 0.49 | troph 4/4 μ4.07 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.469 θ=0.257 γ=0.274]
step   400 | loss 6.8867 | lm 6.8867 | ppl 979.2 | gnorm 0.912 | lr 3.00e-04 | 94071 tok/s | Φ 0.076 | λ₁ 0.352 | ign 0.86 | mesoLG 0.49 | troph 4/4 μ3.97 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.402 θ=0.293 γ=0.305]
step   420 | loss 6.9239 | lm 6.9239 | ppl 1016.3 | gnorm 0.710 | lr 3.00e-04 | 93902 tok/s | Φ 0.077 | λ₁ 0.352 | ign 0.86 | mesoLG 0.50 | troph 4/4 μ3.86 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.463 θ=0.286 γ=0.251]
step   440 | loss 6.7922 | lm 6.7922 | ppl 890.9 | gnorm 1.778 | lr 3.00e-04 | 94205 tok/s | Φ 0.079 | λ₁ 0.352 | ign 0.87 | mesoLG 0.50 | troph 4/4 μ3.93 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.380 θ=0.336 γ=0.284]
