════════════════════════════════════════════════════════════════
  DSL-driven training loop
  arch=rcc_bowtie (folder: architectures/rcc_bowtie)
  steps=10000 batch=32 seq_len=1024 d_sem=384
  ckpt_dir=/workspace/brian/lfs_checkpoints
════════════════════════════════════════════════════════════════

▶ launch attempt 1 @ 12:09:34Z
[train_dsl] preset rcc_bowtie_30m_p4: d_model=384 depth=4 heads=6 vocab=50257 lr=0.0003 warmup=300 min_ratio=0.1 wd=0.05
[train_dsl] DSL-LM (full N8 cortex): vocab=50257 d_model=384 depth=4 heads=6 ctx=1024
[train_dsl] training config: loss_clip=True(f=3.0), opt=adamw, lr=0.0003, grad_accum=1, label_smooth=0.05
[train_dsl] DSL-LM parameters: 51.2M
[train_dsl] mixed precision: bf16
BRIANHarness:
  vocab_size = 50257
  d_sem      = 384
  parameters = 51,231,885
  circuit populations = 0
  sink population = 
  loss clipping = True (factor=3.0)
  optimizer = adamw (lr=0.0003)
[train_dsl] device=cuda, warmup=300/10000
[data:text] using FineWeb-Edu-10BT (HuggingFaceFW/fineweb-edu:sample-10BT)
[data:chat] using OpenHermes-2.5 (teknium/OpenHermes-2.5)
step   280 | loss 7.0560 | lm 7.0560 | ppl 1159.8 | gnorm 3.383 | lr 2.80e-04 | 109186 tok/s | Φ 0.764 | λ₁ 0.352 | ign 0.58 | mesoLG 0.50 | troph 4/4 μ3.64 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.733 θ=0.120 γ=0.147]
step   300 | loss 7.0619 | lm 7.0619 | ppl 1166.7 | gnorm 0.939 | lr 3.00e-04 | 108831 tok/s | Φ 0.757 | λ₁ 0.352 | ign 0.45 | mesoLG 0.48 | troph 4/4 μ3.46 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.492 θ=0.275 γ=0.233]
step   320 | loss 7.0476 | lm 7.0476 | ppl 1150.1 | gnorm 1.094 | lr 3.00e-04 | 109037 tok/s | Φ 0.798 | λ₁ 0.352 | ign 0.47 | mesoLG 0.51 | troph 4/4 μ3.29 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.549 θ=0.257 γ=0.194]
step   340 | loss 6.8902 | lm 6.8902 | ppl 982.6 | gnorm 0.442 | lr 3.00e-04 | 109445 tok/s | Φ 0.764 | λ₁ 0.352 | ign 0.57 | mesoLG 0.48 | troph 4/4 μ3.19 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.585 θ=0.225 γ=0.190]
step   360 | loss 6.8693 | lm 6.8693 | ppl 962.2 | gnorm 0.742 | lr 3.00e-04 | 108982 tok/s | Φ 0.780 | λ₁ 0.352 | ign 0.56 | mesoLG 0.50 | troph 4/4 μ3.04 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.561 θ=0.214 γ=0.226]
step   380 | loss 6.7828 | lm 6.7828 | ppl 882.5 | gnorm 1.008 | lr 3.00e-04 | 109020 tok/s | Φ 0.793 | λ₁ 0.352 | ign 0.55 | mesoLG 0.49 | troph 4/4 μ2.90 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.547 θ=0.203 γ=0.251]
step   400 | loss 6.7860 | lm 6.7860 | ppl 885.4 | gnorm 0.832 | lr 3.00e-04 | 109618 tok/s | Φ 0.765 | λ₁ 0.352 | ign 0.61 | mesoLG 0.49 | troph 4/4 μ2.72 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.580 θ=0.219 γ=0.201]
step   420 | loss 6.7154 | lm 6.7154 | ppl 825.0 | gnorm 0.723 | lr 3.00e-04 | 109594 tok/s | Φ 0.783 | λ₁ 0.352 | ign 0.59 | mesoLG 0.50 | troph 4/4 μ2.63 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.578 θ=0.221 γ=0.200]
step   440 | loss 6.6143 | lm 6.6143 | ppl 745.7 | gnorm 0.848 | lr 3.00e-04 | 109262 tok/s | Φ 0.771 | λ₁ 0.352 | ign 0.56 | mesoLG 0.49 | troph 4/4 μ2.61 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.598 θ=0.192 γ=0.210]
step   460 | loss 6.6331 | lm 6.6331 | ppl 759.8 | gnorm 0.608 | lr 3.00e-04 | 108988 tok/s | Φ 0.747 | λ₁ 0.352 | ign 0.57 | mesoLG 0.49 | troph 4/4 μ2.53 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.513 θ=0.267 γ=0.220]
step   480 | loss 6.6133 | lm 6.6133 | ppl 744.9 | gnorm 0.997 | lr 3.00e-04 | 109714 tok/s | Φ 0.766 | λ₁ 0.352 | ign 0.55 | mesoLG 0.50 | troph 4/4 μ2.43 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.556 θ=0.269 γ=0.175]
step   500 | loss 6.5550 | lm 6.5550 | ppl 702.7 | gnorm 0.892 | lr 3.00e-04 | 109002 tok/s | Φ 0.745 | λ₁ 0.352 | ign 0.47 | mesoLG 0.50 | troph 4/4 μ2.38 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.539 θ=0.286 γ=0.175]
step   520 | loss 6.3885 | lm 6.3885 | ppl 595.0 | gnorm 1.439 | lr 3.00e-04 | 108910 tok/s | Φ 0.748 | λ₁ 0.352 | ign 0.41 | mesoLG 0.51 | troph 4/4 μ2.34 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.492 θ=0.255 γ=0.253]
step   540 | loss 6.3515 | lm 6.3515 | ppl 573.3 | gnorm 1.340 | lr 3.00e-04 | 109367 tok/s | Φ 0.739 | λ₁ 0.352 | ign 0.47 | mesoLG 0.50 | troph 4/4 μ2.36 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.440 θ=0.306 γ=0.254]
step   560 | loss 6.4086 | lm 6.4086 | ppl 607.0 | gnorm 0.863 | lr 3.00e-04 | 109810 tok/s | Φ 0.744 | λ₁ 0.352 | ign 0.45 | mesoLG 0.51 | troph 4/4 μ2.33 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.504 θ=0.222 γ=0.274]
step   580 | loss 6.2722 | lm 6.2722 | ppl 529.7 | gnorm 0.741 | lr 2.99e-04 | 108885 tok/s | Φ 0.730 | λ₁ 0.352 | ign 0.46 | mesoLG 0.49 | troph 4/4 μ2.33 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.463 θ=0.250 γ=0.287]
step   600 | loss 6.3037 | lm 6.3037 | ppl 546.6 | gnorm 0.733 | lr 2.99e-04 | 109042 tok/s | Φ 0.717 | λ₁ 0.352 | ign 0.49 | mesoLG 0.49 | troph 4/4 μ2.29 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.412 θ=0.244 γ=0.344]
step   620 | loss 6.2519 | lm 6.2519 | ppl 519.0 | gnorm 1.158 | lr 2.99e-04 | 109129 tok/s | Φ 0.707 | λ₁ 0.352 | ign 0.45 | mesoLG 0.50 | troph 4/4 μ2.26 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.462 θ=0.268 γ=0.271]
