── compiling DNA → DSL → HypergraphIR workspace ──
  workspace: /workspace/brian/.neuro/arch/temp
  source:    dna=/workspace/brian/dna/evol/arch.dna
  IR:        43 nodes, 40 edges
════════════════════════════════════════════════════════════════
  DNA-driven training loop (canonical pipeline)
  dna=dna/evol/arch.dna  ->  workspace=/workspace/brian/.neuro/arch/temp  (arch=rcc_bowtie)
  steps=2000 batch=16 seq_len=512 d_sem=384
  ckpt_dir=/workspace/brian/lfs_checkpoints
════════════════════════════════════════════════════════════════

▶ launch attempt 1 @ 13:54:01Z
[train_dsl] preset rcc_bowtie_30m_p4: d_model=384 depth=4 heads=6 vocab=50257 lr=0.0003 warmup=300 min_ratio=0.1 wd=0.05
[train_dsl] scale 30m_p4 (~30M): d_model=512 depth=8 heads=8 batch=1 ctx=512 grad_accum=4 dist=single
[train_dsl] DSL-LM (full N8 cortex): vocab=50257 d_model=512 depth=8 heads=8 ctx=512
[train_dsl] training config: loss_clip=True(f=3.0), opt=adamw, lr=0.0005, grad_accum=8, label_smooth=0.0, wd=0.01, dropout=0.0, pct_strength=0.0
[train_dsl] DSL-LM parameters: 889.6M
[train_dsl] LR schedule from arch.neuro (preset rcc_bowtie_30m_p4 suppressed): lr=0.0005 wd=0.01 warmup=2400 min_ratio=0.1
[train_dsl] mixed precision: bf16
BRIANHarness:
  vocab_size = 50257
  d_sem      = 512
  parameters = 889,572,591
  circuit populations = 0
  sink population = 
  loss clipping = True (factor=3.0)
  optimizer = adamw (lr=0.0005)
[train_dsl] device=cuda, warmup=2400/2000
[train_dsl] skipping 15 LFS pointer file(s) in /workspace/brian/lfs_checkpoints
[train_dsl] ══════════════════════════════════════════════
[train_dsl] PR2 OOD interventions: dar=off pcc=off isotropy=off cmd=off adaptive_mixture=off
[train_dsl] ══════════════════════════════════════════════
[data:text] using FineWeb-Edu-10BT (HuggingFaceFW/fineweb-edu:sample-10BT)
[data:chat] using OpenHermes-2.5 (teknium/OpenHermes-2.5)
step   240 | loss 1634.4409 | lm 5.8559 | ppl 349.3 | gnorm 120.792 | lr 4.81e-05 | 2398 tok/s | Φ 0.882 | λ₁ 0.075 | ign 0.76 | mesoLG 0.48 | troph 8/8 μ2.11 | NT[DA=0.18 NE=0.08 5HT=0.21 ACh=0.21 eCB=0.25 Glu=0.81 GABA=0.07] | osc[δ=0.607 θ=0.178 γ=0.215] | em[C2:ρ=0.05/τ=0.56/s=0.76 C4:Q=-0.5 W=1 pl=255 C3:pc=0.182 VBB:β=1.00 σ=0.0204 kl=38302.078 C5:lat=1.00 C6:pac=0.02] | cortex[α_eff=0.500 inh=0.000 λ=1.000 kl=1744.000 lm_ema=10.65 cx_ema=3.93] | hpa[load=0.23 cort=0.08 NE×0.95 T×0.92 LR×0.96]
step   260 | loss 1614.7087 | lm 5.7245 | ppl 306.3 | gnorm 109.218 | lr 5.42e-05 | 2363 tok/s | Φ 0.892 | λ₁ 0.075 | ign 0.76 | mesoLG 0.50 | troph 8/8 μ2.38 | NT[DA=0.18 NE=0.07 5HT=0.24 ACh=0.22 eCB=0.29 Glu=0.84 GABA=0.07] | osc[δ=0.646 θ=0.162 γ=0.191] | em[C2:ρ=0.00/τ=0.52/s=0.76 C4:Q=-0.5 W=1 pl=255 C3:pc=0.167 VBB:β=1.00 σ=0.0220 kl=38305.062 C5:lat=1.00 C6:pac=0.02] | cortex[α_eff=0.500 inh=0.000 λ=1.000 kl=1632.000 lm_ema=10.59 cx_ema=3.88] | hpa[load=0.23 cort=0.08 NE×0.94 T×0.92 LR×0.96]
step   280 | loss 1672.1796 | lm 5.5952 | ppl 269.1 | gnorm 103.218 | lr 5.57e-05 | 2328 tok/s | Φ 0.895 | λ₁ 0.075 | ign 0.76 | mesoLG 0.49 | troph 8/8 μ2.64 | NT[DA=0.10 NE=0.07 5HT=0.26 ACh=0.22 eCB=0.29 Glu=0.83 GABA=0.07] | osc[δ=0.651 θ=0.198 γ=0.151] | em[C2:ρ=0.00/τ=0.48/s=0.76 C4:Q=-0.5 W=1 pl=255 C3:pc=0.155 VBB:β=1.00 σ=0.0234 kl=38283.887 C5:lat=1.00 C6:pac=0.01] | cortex[α_eff=0.500 inh=0.000 λ=1.000 kl=1792.000 lm_ema=10.54 cx_ema=3.55] | hpa[load=0.22 cort=0.09 NE×0.94 T×0.91 LR×0.95]
step   300 | loss 1683.3564 | lm 5.5696 | ppl 262.3 | gnorm 98.124 | lr 6.25e-05 | 2357 tok/s | Φ 0.910 | λ₁ 0.075 | ign 0.76 | mesoLG 0.52 | troph 8/8 μ2.89 | NT[DA=0.19 NE=0.07 5HT=0.27 ACh=0.22 eCB=0.28 Glu=0.83 GABA=0.07] | osc[δ=0.667 θ=0.179 γ=0.154] | em[C2:ρ=0.00/τ=0.44/s=0.76 C4:Q=0.5 W=1 pl=255 C3:pc=0.159 VBB:β=1.00 σ=0.0271 kl=38311.004 C5:lat=1.57 C6:pac=0.02] | cortex[α_eff=0.500 inh=0.000 λ=1.000 kl=1360.000 lm_ema=10.49 cx_ema=3.69] | hpa[load=0.22 cort=0.10 NE×0.93 T×0.90 LR×0.95]
step   320 | loss 1539.6676 | lm 5.4781 | ppl 239.4 | gnorm 91.337 | lr 6.32e-05 | 2365 tok/s | Φ 0.871 | λ₁ 0.075 | ign 0.76 | mesoLG 0.51 | troph 8/8 μ3.14 | NT[DA=0.28 NE=0.07 5HT=0.30 ACh=0.22 eCB=0.26 Glu=0.82 GABA=0.07] | osc[δ=0.674 θ=0.181 γ=0.146] | em[C2:ρ=0.00/τ=0.40/s=0.76 C4:Q=-0.5 W=1 pl=255 C3:pc=0.172 VBB:β=1.00 σ=0.0308 kl=38313.652 C5:lat=1.43 C6:pac=0.02] | cortex[α_eff=0.500 inh=0.000 λ=1.000 kl=1384.000 lm_ema=10.43 cx_ema=3.52] | hpa[load=0.22 cort=0.10 NE×0.93 T×0.90 LR×0.95]
step   340 | loss 1551.3154 | lm 5.5263 | ppl 251.2 | gnorm 93.612 | lr 7.08e-05 | 2340 tok/s | Φ 0.846 | λ₁ 0.075 | ign 0.76 | mesoLG 0.50 | troph 8/8 μ3.43 | NT[DA=0.08 NE=0.07 5HT=0.32 ACh=0.22 eCB=0.25 Glu=0.81 GABA=0.07] | osc[δ=0.701 θ=0.147 γ=0.151] | em[C2:ρ=0.00/τ=0.36/s=0.76 C4:Q=-0.5 W=1 pl=255 C3:pc=0.167 VBB:β=1.00 σ=0.0395 kl=38318.055 C5:lat=1.00 C6:pac=0.02] | cortex[α_eff=0.500 inh=0.000 λ=1.000 kl=1832.000 lm_ema=10.37 cx_ema=3.43] | hpa[load=0.24 cort=0.11 NE×0.92 T×0.89 LR×0.95]
step   360 | loss 1502.5170 | lm 5.5256 | ppl 251.0 | gnorm 78.838 | lr 7.06e-05 | 2343 tok/s | Φ 0.884 | λ₁ 0.075 | ign 0.76 | mesoLG 0.54 | troph 8/8 μ3.69 | NT[DA=0.22 NE=0.07 5HT=0.34 ACh=0.22 eCB=0.24 Glu=0.79 GABA=0.07] | osc[δ=0.676 θ=0.170 γ=0.154] | em[C2:ρ=0.00/τ=0.32/s=0.76 C4:Q=-0.5 W=1 pl=255 C3:pc=0.176 VBB:β=1.00 σ=0.0496 kl=38322.352 C5:lat=1.00 C6:pac=0.02] | cortex[α_eff=0.500 inh=0.000 λ=1.000 kl=1576.000 lm_ema=10.36 cx_ema=3.52] | hpa[load=0.23 cort=0.12 NE×0.92 T×0.88 LR×0.94]
step   380 | loss 1465.1685 | lm 5.3749 | ppl 215.9 | gnorm 98.106 | lr 7.92e-05 | 2383 tok/s | Φ 0.880 | λ₁ 0.075 | ign 0.76 | mesoLG 0.56 | troph 8/8 μ3.99 | NT[DA=0.33 NE=0.08 5HT=0.37 ACh=0.21 eCB=0.23 Glu=0.79 GABA=0.07] | osc[δ=0.684 θ=0.162 γ=0.155] | em[C2:ρ=0.00/τ=0.28/s=0.76 C4:Q=-0.5 W=1 pl=255 C3:pc=0.178 VBB:β=1.00 σ=0.0743 kl=38327.934 C5:lat=1.89 C6:pac=0.04] | cortex[α_eff=0.500 inh=0.000 λ=1.000 kl=1232.000 lm_ema=10.30 cx_ema=3.30] | hpa[load=0.23 cort=0.12 NE×0.91 T×0.88 LR×0.94]
step   400 | loss 1361.4381 | lm 5.6417 | ppl 282.0 | gnorm 77.249 | lr 7.80e-05 | 2354 tok/s | Φ 0.878 | λ₁ 0.075 | ign 0.76 | mesoLG 0.54 | troph 8/8 μ4.29 | NT[DA=0.31 NE=0.06 5HT=0.40 ACh=0.21 eCB=0.22 Glu=0.78 GABA=0.07] | osc[δ=0.687 θ=0.180 γ=0.134] | em[C2:ρ=0.00/τ=0.24/s=0.76 C4:Q=-0.5 W=1 pl=255 C3:pc=0.190 VBB:β=1.00 σ=0.1033 kl=38332.051 C5:lat=1.65 C6:pac=0.03] | cortex[α_eff=0.500 inh=0.000 λ=1.000 kl=1184.000 lm_ema=10.27 cx_ema=3.70] | hpa[load=0.23 cort=0.13 NE×0.91 T×0.87 LR×0.94]
step   420 | loss 1389.9548 | lm 5.3587 | ppl 212.4 | gnorm 80.374 | lr 8.75e-05 | 2335 tok/s | Φ 0.866 | λ₁ 0.075 | ign 0.76 | mesoLG 0.47 | troph 8/8 μ4.58 | NT[DA=0.24 NE=0.08 5HT=0.42 ACh=0.21 eCB=0.21 Glu=0.77 GABA=0.07] | osc[δ=0.683 θ=0.156 γ=0.160] | em[C2:ρ=0.00/τ=0.20/s=0.76 C4:Q=-0.5 W=1 pl=255 C3:pc=0.178 VBB:β=1.00 σ=0.1829 kl=38338.066 C5:lat=1.00 C6:pac=0.03] | cortex[α_eff=0.501 inh=0.000 λ=1.000 kl=1432.000 lm_ema=10.16 cx_ema=3.42] | hpa[load=0.24 cort=0.13 NE×0.91 T×0.87 LR×0.93]
